Simulation_1;Simulation_2;Simulation_3;Simulation_4;Simulation_5;Simulation_6;Simulation_7;Simulation_8;Simulation_9;Simulation_10;Simulation_11;Simulation_12;Simulation_13;Simulation_14;Simulation_15;Simulation_16;Simulation_17;Simulation_18;Simulation_19;Simulation_20;Simulation_21;Simulation_22;Simulation_23;Simulation_24;Simulation_25;Simulation_26;Simulation_27;Simulation_28;Simulation_29;Simulation_30;Simulation_31;Simulation_32;Simulation_33;Simulation_34;Simulation_35;Simulation_36;Simulation_37;Simulation_38;Simulation_39;Simulation_40;Simulation_41;Simulation_42;Simulation_43;Simulation_44;Simulation_45;Simulation_46;Simulation_47;Simulation_48;Simulation_49;Simulation_50;Simulation_51;Simulation_52;Simulation_53;Simulation_54;Simulation_55;Simulation_56;Simulation_57;Simulation_58;Simulation_59;Simulation_60;Simulation_61;Simulation_62;Simulation_63;Simulation_64;Simulation_65;Simulation_66;Simulation_67;Simulation_68;Simulation_69;Simulation_70;Simulation_71;Simulation_72;Simulation_73;Simulation_74;Simulation_75;Simulation_76;Simulation_77;Simulation_78;Simulation_79;Simulation_80;Simulation_81;Simulation_82;Simulation_83;Simulation_84;Simulation_85;Simulation_86;Simulation_87;Simulation_88;Simulation_89;Simulation_90;Simulation_91;Simulation_92;Simulation_93;Simulation_94;Simulation_95;Simulation_96;Simulation_97;Simulation_98;Simulation_99;Simulation_100
0,503125857;0,502823826;0,486940353;0,512322319;0,496226652;0,506040701;0,499601417;0,504523397;0,497146824;0,477478688;0,540171484;0,514449885;0,505818702;0,470492182;0,503175724;0,529417782;0,482194143;0,516790876;0,519786797;0,488868544;0,477668488;0,498650307;0,493857866;0,484038434;0,508240794;0,48581914;0,500838277;0,496214024;0,498307477;0,51440471;0,50668753;0,491536884;0,467220923;0,500597182;0,514482017;0,501680341;0,510694719;0,528911773;0,502254394;0,505889711;0,500307986;0,466221249;0,51528859;0,501972243;0,500608754;0,5044944;0,509408715;0,468592574;0,489261341;0,481170206;0,488773274;0,484292845;0,501985711;0,50841589;0,504305592;0,500859595;0,496751827;0,497576499;0,487447889;0,492666241;0,508888328;0,492065699;0,497060509;0,501799322;0,507093795;0,508256493;0,511385106;0,474043225;0,516296434;0,495419542;0,498933637;0,466220399;0,505513931;0,500072659;0,48315944;0,495526464;0,500275132;0,517100962;0,500373529;0,495116574;0,497465047;0,503601823;0,486471555;0,499255138;0,492874252;0,470097354;0,4905043;0,488027615;0,485924745;0,487607833;0,500860034;0,475358514;0,496076667;0,486640648;0,50243664;0,484577122;0,519662803;0,490046167;0,491155948;0,477194758
0,400856977;0,39164371;0,366048098;0,379182844;0,372611747;0,372424842;0,377078699;0,382568571;0,371628751;0,387522208;0,364338567;0,397133046;0,401240554;0,397969754;0,373044059;0,382230527;0,386128625;0,358945343;0,386814105;0,385598493;0,356161358;0,382054451;0,38999407;0,379638977;0,380024485;0,37032739;0,382173525;0,3864275;0,399493164;0,387425225;0,426030224;0,367853141;0,361585083;0,405627165;0,373796624;0,369639595;0,378893778;0,39453301;0,404431328;0,39329853;0,361029536;0,369687056;0,372598755;0,4180282;0,365986253;0,371707227;0,382793295;0,417029585;0,392251978;0,417499776;0,383944841;0,388017238;0,38613928;0,385590411;0,383140603;0,37605524;0,402326911;0,390249444;0,375600815;0,376327002;0,39187671;0,372617499;0,378443197;0,393559394;0,37735564;0,405487468;0,392126202;0,374565258;0,396966933;0,381715305;0,354959288;0,368410131;0,363885394;0,391611077;0,396809702;0,367323673;0,359564874;0,374424081;0,386761383;0,365601442;0,358982254;0,400427563;0,394611625;0,368549461;0,42379372;0,365835617;0,374024098;0,392760865;0,362879063;0,386561537;0,384580149;0,380571773;0,405315366;0,385694742;0,373494638;0,38291255;0,383067129;0,393449379;0,369772973;0,36780859
0,225227886;0,24034757;0,247699772;0,254408993;0,241559503;0,227755029;0,238037657;0,24329847;0,245830206;0,26083551;0,243341112;0,234799965;0,247952831;0,247029383;0,223388082;0,230961382;0,256499817;0,219383794;0,244760667;0,245828311;0,236467541;0,23566652;0,221448262;0,236592181;0,229281753;0,257420878;0,252090012;0,243400874;0,243489352;0,243502669;0,251716354;0,230849172;0,25028071;0,249927448;0,228826355;0,247839561;0,22776192;0,229813414;0,257600047;0,249246712;0,258317903;0,234223303;0,26789792;0,22931581;0,258243529;0,239359963;0,235084394;0,228870641;0,208641614;0,256914902;0,212491171;0,235997757;0,226368322;0,219409501;0,252927682;0,239047231;0,247212071;0,255875279;0,225852787;0,241613068;0,26488943;0,242301741;0,234580055;0,218553565;0,230022654;0,26339397;0,247589575;0,247004499;0,235066595;0,237439558;0,236841141;0,22149994;0,236391892;0,233027069;0,241363092;0,244454863;0,210118533;0,236767246;0,235563356;0,23660285;0,247320784;0,225085993;0,248144302;0,258365502;0,238224935;0,241182835;0,247708652;0,228588947;0,244574421;0,238072938;0,219722519;0,239548546;0,250079004;0,263252042;0,22192726;0,244090287;0,233035167;0,240458553;0,232872956;0,234739856
0,108089226;0,093465216;0,086591257;0,115957387;0,095624302;0,099912055;0,099679683;0,092699744;0,105569956;0,113055888;0,087535878;0,067888539;0,096217594;0,098661941;0,091088326;0,124919888;0,111128963;0,081560164;0,11474694;0,09984422;0,118506485;0,113818335;0,092545592;0,087072238;0,098251468;0,099189375;0,101562106;0,087615756;0,094404466;0,084355936;0,083714237;0,10084419;0,083805959;0,114479797;0,079563982;0,095048772;0,101084309;0,110285273;0,099218608;0,113383363;0,101287722;0,09692385;0,095758468;0,095470188;0,095254388;0,087583257;0,114183832;0,081834421;0,108000694;0,101042331;0,082283206;0,087049426;0,092250231;0,106197376;0,101313748;0,113078781;0,099380283;0,093612991;0,10556185;0,098816445;0,104557144;0,11735399;0,089160029;0,104757374;0,124170454;0,082208888;0,104016494;0,095165761;0,070070258;0,10009401;0,107208538;0,117445506;0,124075826;0,099682496;0,098403497;0,130178358;0,091181145;0,101661619;0,116828935;0,097905926;0,1035989;0,114696197;0,129239266;0,106529171;0,105154664;0,101287102;0,121755126;0,112391281;0,106047859;0,097610439;0,090930393;0,101983657;0,1080864;0,111136843;0,087096472;0,119961215;0,113625064;0,098168587;0,110468233;0,119362038
0,011163011;0,013760188;0,007086311;0,005119644;0,028728427;0,01199751;0,017567176;-0,000439856;0,019707617;0,007948827;0,005182405;-0,010273995;0,004243011;0,018495562;0,00676047;0,006961335;0,012925183;0,012513591;0,007671861;-0,001467916;0,007289532;0,013975003;0,028285891;-0,004047701;0,001377524;-0,012620301;0,003174599;0,007118582;-0,0043396;0,007122385;-0,005424893;0,021150532;0,018961652;0,013547544;0,02041052;0,016018336;0,020444326;-0,012830091;0,019325221;0,025618147;0,012672486;-0,008627565;-0,001128768;0,006909636;0,014644506;-0,006830122;0,016091345;-0,002523713;-0,007760984;0,006587546;0,009244238;-0,021381564;0,001108179;0,019060416;0,025680086;0,010737471;0,012072289;0,006472117;0,014496977;0,017647467;0,006833561;0,01553545;0,0099442;0,006185089;-0,005909298;0,010823069;-0,000419071;0,011969863;-0,005597842;0,014713196;-0,009802788;-0,002467214;0,002080493;-0,013186689;0,00096417;0,007899401;0,010807146;0,030934726;0,010168775;0,010460266;0,02413063;-0,015670054;0,019929587;0,005286072;0,009072634;0,008185803;-0,00529148;0,005520162;0,011205024;-0,007096197;0,007879207;0,015143283;-0,003142312;0,013076489;-0,003891117;-0,010122521;0,012338717;0,024198618;0,001423745;0,005646134
-0,008132236;0,008822877;0,026105049;0,011598719;-0,027142767;0,020441101;-0,001235059;0,000734052;0,007347723;-0,003182498;0,012827568;0,00579835;0,02181398;-0,001509487;0,016782526;0,018461015;0,019457354;0,018211209;-0,009888684;0,006014468;0,010265665;0,011234973;-0,001658087;0,010187251;0,011304642;0,028861952;0,006222624;-0,005288999;0,003701486;-0,019317711;0,004303527;0,000540391;-0,004519477;-0,007808775;0,025403383;-0,008337093;0,013527088;0,00104513;0,005912652;-0,004926621;0,004139733;-0,023696316;-0,001455129;-0,001971924;-0,000181301;0,004528137;0,006742211;0,025822871;0,007294725;0,018953453;-0,010302829;-0,019672877;-0,002255906;-0,001981469;-0,003794428;0,014429062;-0,011302701;-0,015167807;0,000915003;0,014459169;0,00218836;0,011299826;0,006647184;0,014085576;-0,020403685;-0,005704201;-0,008177084;0,007200652;0,000304359;-0,003803947;-0,004498904;0,009166741;0,030152929;-0,005300101;0,010246405;-0,002316459;0,007277025;0,012208694;0,012351701;0,014563187;0,018084621;-0,001085822;0,008945108;0,016033006;0,000880233;0,007244258;-0,013765932;0,032866795;0,018542148;0,030407508;0,01302007;0,007959948;0,00692284;0,006883088;-0,011972715;0,012736572;0,004166362;0,022763852;0,012675092;-0,00012825
0,0073493;0,032568204;-0,009922497;0,018904435;-0,004008201;0,008491786;-0,015260292;0,002265941;-0,005369216;0,010260799;0,006951355;0,008060866;-0,016178848;0,000979516;-0,004630124;0,007176083;-0,009872124;-0,016016933;-0,013856531;-0,001891697;-0,014977276;0,009603489;0,004448932;-0,001083495;0,008070563;-0,024317586;0,015820406;0,028627254;-0,003150528;-0,010669812;0,000453149;-0,011251752;0,004459354;-0,004521894;-0,008389853;-0,003357078;-0,006831296;-0,007624689;-0,018862047;0,007805449;-0,00770159;0,004135267;0,005296807;0,004437761;0,003810664;-0,001758028;-0,006487837;0,019575067;0,011807064;-0,002805654;0,000206335;-0,008937401;-0,00123722;0,012609876;-0,003064267;-0,003118542;-0,003777304;0,018482091;0,001473632;-0,005976666;-0,008579844;-0,010916926;-0,003209849;0,023131659;0,023844109;-0,016085721;0,006583889;-0,008476403;0,00657749;0,011321488;0,00967809;-0,017334047;-0,002527052;-0,005652129;0,003304438;8,83739E-05;-0,003223777;-0,013073175;0,006119714;0,002234839;0,01783596;0,029279523;-0,005479724;0,010467147;-0,000616814;-0,02960087;0,014629432;0,013222856;-0,010914568;0,016852421;-0,008979057;0,011213114;-0,013623879;-0,022720204;-0,003429437;0,020852798;0,015115956;0,036359043;0,011381181;-0,00694792
-0,00638337;0,004913935;-0,028057832;0,002872625;-0,005940628;0,017361217;-0,01343318;-0,010309741;-0,005144149;-0,007401854;0,019348025;-0,004533084;-0,008523812;-0,010216318;0,015645976;-0,008656884;0,007767547;-0,010546832;-0,015638176;0,001593278;-0,010563487;0,00292137;0,016360012;-0,016870779;0,013244113;0,023256059;0,016437507;0,004509145;-0,010760562;-0,002681978;0,002568312;0,016411238;0,018561096;0,006843789;-0,006143898;-0,00148533;-0,003435992;-0,008115166;0,003498231;0,004093125;-0,006545175;-0,027755223;0,003944115;0,002855839;-0,000455445;-0,016486641;-0,014164011;0,009428115;-0,015988134;0,014586666;-0,002331991;0,010966423;-0,029711076;-0,005797567;0,004606187;0,004116931;-0,003586943;-0,031389237;-0,019891625;-0,002874377;-0,009853034;0,010130166;-0,003934608;-0,005796264;-0,007946554;0,018042762;-0,005532345;0,00217332;-0,008473117;0,017961933;-0,010310415;0,00905255;0,005039844;-0,003150914;0,005346545;0,004251245;4,74889E-05;0,003061563;-0,002864553;-5,17101E-06;0,022481477;0,001270873;-0,015648937;-0,016214542;0,011193337;-0,003813268;0,010871947;-0,022085433;0,0112203;-0,005237827;-0,006583546;0,008503943;-0,017760604;-0,01462447;0,014013884;-0,013352456;-0,010868584;-0,001056285;-0,016489484;0,008120361
0,013839081;-0,033716445;0,001250125;-0,006190452;-0,007576038;0,000299758;-0,006666167;-0,005280621;-0,003553101;0,008052908;-0,025520573;-0,003468123;0,005048904;0,017268153;0,006836535;-0,007644066;-0,011759362;-0,014078773;-0,001892125;-0,005797407;0,005683255;-0,022269447;-0,017413264;-0,005207194;-0,007918481;-0,011364029;0,007723125;0,00914805;-0,003195117;0,010806623;0,007018731;0,000531135;0,017117909;0,025451637;0,000982371;-0,005356037;-0,007340208;-0,031262199;-0,01945828;-0,024776205;0,021438224;0,016663738;0,005659112;-0,025778679;0,030325723;-0,012809259;-0,02714447;0,011774854;0,001620604;0,003507118;-0,008983046;0,012612386;-0,005693933;-0,005870212;-0,00348429;0,002215579;-0,03803635;-0,004752519;0,008629567;0,005533597;0,000640664;0,008522192;-0,000124572;-0,0269872;-0,005170258;0,010830929;-0,019515123;0,001933159;0,016927972;-0,006585725;-0,022578475;-0,016023145;-0,033681467;0,013367521;0,014426066;-0,008385292;-0,00208013;0,002215978;-0,015793405;-0,003275075;0,015515578;0,006019838;-0,022444976;-0,014463812;-0,000969922;0,001552486;-0,012340634;-0,004387006;-0,000665465;0,010185828;0,005229054;0,003747958;-0,003923431;-0,011657679;-0,019352019;-0,034445934;0,000858261;-0,01573201;-0,006478089;-0,001796015
0,010903544;-0,001485954;-0,007575347;0,015223105;-0,01459199;-0,000184433;-0,024067599;-0,011040501;0,000925561;-0,009277155;-0,002476104;0,030296443;0,002246728;-0,016183951;-0,005881706;0,021680462;0,01669469;-0,000541486;0,007102737;-0,007351351;-0,007161848;-0,019684832;0,001982824;0,001698915;-0,003088654;-0,002744574;-0,012082999;0,001592133;-0,024293059;0,006401671;-0,000385933;-0,015191;0,013556222;0,001684987;-0,019295062;-0,016261858;0,002716392;0,002506154;-0,033013879;-0,02103852;0,00014322;-0,011770474;-0,018868451;-0,016322654;0,008580952;-0,003523652;-0,003897622;0,00458321;-0,017183056;-0,014838145;-0,013530965;-0,02795022;-0,002829975;0,007026418;-0,015039279;0,012472615;-0,007118144;-0,000224162;-0,021659477;-0,004068336;-0,006254818;-0,007901957;-0,008104108;0,015341226;-0,005419161;-0,010371638;-0,009517812;0,001881942;0,00232622;-0,01858368;0,008593887;-0,006371619;-0,003856331;0,005237759;-0,018182156;-0,006051633;-0,013617173;-0,004203033;0,011526095;0,011311599;0,014929214;0,001403419;-0,008539843;0,00062673;-0,008179545;0,002132243;-0,003517219;-0,006216249;-0,002037262;-0,00638493;0,002134896;0,015746839;-0,009294836;-0,007756844;-0,006962938;-4,51068E-05;-0,003786555;-0,01595169;0,002548917;0,00992193
0,009210598;-0,005014665;-0,001224058;-0,007726934;0,012707522;0,020545488;-0,000820532;0,013316177;-0,015339215;-0,005209055;-0,0029015;-0,013011742;0,009644604;-0,004125934;-0,002003248;-0,013721302;-0,01637429;0,009876928;0,005364919;-0,013122938;-0,009273356;-0,011163852;-0,005571512;-0,006540812;-0,013849075;-0,008262955;0,015216353;0,009023989;0,017012373;0,001094936;-0,004315197;0,006397124;-0,028853911;0,021400211;-0,01918574;-0,015112902;-0,005330645;0,008366853;-0,038687456;8,66764E-05;0,004296849;-0,030000742;0,01232939;0,004682325;-0,019572598;-0,007519254;0,005003437;0,009934509;-0,002894505;0,006103511;0,004536716;0,003292878;0,0199131;-0,008397474;-0,018732673;-0,01022861;0,000726752;0,009180972;0,007239062;0,005670959;0,007000986;0,002644427;-0,015574771;0,005343942;-0,007938454;-0,00434869;0,012411317;0,015712827;0,009687176;-0,003597572;-0,011065542;-0,005286461;-0,020005238;0,029435369;-0,011363153;0,018773006;-0,009706963;0,007684386;0,011132326;-0,016256311;-0,008851789;0,004369726;0,01579391;-0,003808488;-0,002761896;0,001191621;-0,008898066;-0,021937836;0,005812491;-0,041981823;-0,001499754;0,031198953;0,009063265;-0,018980373;-0,001346582;-0,028858909;0,022241945;-0,039732447;-0,015057478;-0,009815231
-0,01320335;0,025504693;-0,001827573;0,013091917;-0,002673917;-1,35576E-05;0,012028627;0,004908558;-0,014996322;0,015548199;-0,019708934;0,00131857;0,007056436;0,010030627;0,007307695;0,003601668;0,013666628;-0,009427973;0,000392723;0,023267754;0,03321921;-0,021226181;-0,005724204;-0,017106853;-0,001867533;0,005208337;-0,005804929;-0,001560493;-0,003775272;0,011844774;-0,00069312;0,01466123;-0,000172527;-0,003680882;0,008375841;0,025610459;-0,003629612;0,007476131;-0,009504339;0,006266077;-0,009595346;-0,015109257;-0,021428099;-0,004385202;-0,001766131;-0,011949712;0,002270492;-0,023801024;0,013772113;-0,011331736;-0,0127397;-0,034432368;0,007319075;0,007316461;-0,003195019;-0,02443912;0,002444571;0,013750321;0,005664842;-0,011735487;-0,011918748;0,001804933;0,00283391;0,022464821;-0,007545764;-0,006087585;0,007294693;-0,0104617;0,010910601;-0,005101764;-0,007058215;0,003051616;0,010168363;-0,004029613;-0,01671064;0,015487246;-0,00018774;-0,005521065;-0,022720819;-0,001247822;0,007576036;0,004921466;0,007157315;-0,021964777;0,001840411;0,001168943;-0,0075519;-0,017418381;-0,012610941;0,004242208;-0,0311042;-0,003212963;-0,000963166;-0,009890041;0,009800261;-0,006577056;0,006544109;-0,018154889;-0,002781062;-9,97375E-05
0,02096587;-0,003424897;0,003214921;0,006439747;-0,006798762;0,011606661;0,013851148;-0,00110292;-0,000797182;-0,022510665;-0,007420174;0,000499746;-0,017420698;0,008630977;0,000214877;-0,007139348;-0,00542869;-0,000951627;0,014490647;0,002405906;0,001812127;0,005899687;0,000127375;-0,018247616;-0,027112755;0,024865062;0,008957708;-0,019310113;0,000529422;0,001196247;0,003822672;0,010045823;0,004368956;-0,015753844;-0,001480922;-0,003839809;-0,004542864;-0,011845028;-0,003141024;0,010357166;0,006134742;-0,010081214;-0,006158609;-0,021225984;0,001039157;0,011257468;-0,010470817;0,008421772;0,007280274;-0,020698132;0,004793335;-0,016674672;-0,009048426;-0,003073367;-0,000809466;-0,014281041;-0,014361663;-0,017039275;0,01321828;0,013376822;-0,009255636;0,011636944;-0,009193374;0,001515696;-0,022345436;-0,020073957;-0,01583665;-0,005264503;0,004223917;0,022492544;0,014070152;-0,005672109;-0,01094272;-0,022999849;0,015044721;-0,005277343;0,006036049;-0,00090863;0,017646699;0,011425516;-0,013548001;0,000930004;-0,011732099;0,013827854;0,006032437;0,007498147;0,004126756;-0,007278808;-0,011267765;-0,011253559;0,008841706;0,016768374;0,006926987;0,046419563;-0,025007126;-0,010961661;-0,015637305;0,002065139;-0,002641078;0,009981579
0,005233599;0,019146242;-0,005256249;-0,004194294;-0,012219913;0,011019786;0,030709469;0,002646453;0,001380976;0,004871046;-0,00216251;-0,003297285;0,00277592;0,01919339;-0,000145651;0,015450121;-0,012627211;-0,021656645;0,002318232;-0,005113714;-0,004214764;-0,012549643;-0,000250541;-0,022027566;-0,023748383;0,018329177;0,021669053;-0,02744145;-0,006551722;0,004458862;0,017010317;0,006581142;-0,007239918;0,019461677;0,009481594;-0,001129723;0,004731591;-0,004376364;-0,001048443;0,009158407;-0,006986449;-0,026018509;0,011721302;-0,004883625;0,019143043;-0,006833653;-0,01383618;-0,008590607;-0,013422766;-0,005179329;0,016201004;-0,013375951;-0,007651396;-0,009267092;0,007931392;-0,001660907;0,004853777;-0,017616478;-0,009754272;0,020826279;-0,025627379;0,027681402;0,002898356;-0,019712956;-0,008261983;0,003158424;0,026632271;0,009114821;0,008179129;-1,99882E-05;0,006055834;-0,01572541;-0,002130758;0,011311901;-0,002420832;-0,001974575;0,008799912;0,008844582;-0,000921258;-0,004406688;-0,014586038;0,00705053;-0,018842552;-0,000205019;-0,008970466;0,015174034;-0,016932131;0,008761043;-0,001546145;0,000941824;0,02410091;0,00324658;-0,006904783;0,021720831;0,017931342;0,003790942;-0,01443127;-0,003457051;0,009904228;-0,036762284
-0,006815006;0,003382542;0,03123259;-0,001327063;-0,012892426;-0,008524673;-0,028337382;-0,011784443;-0,017609615;0,008489166;0,017537704;-0,003700924;0,018751193;0,005987659;-0,00733711;-0,027311152;-0,009198788;0,006042999;0,007206159;0,018543027;0,01334213;0,019449771;-0,015022355;0,019785752;0,030188639;-0,018636353;0,007098013;0,008158317;0,002152772;-0,007599493;0,008946297;0,006994537;0,013030306;-0,009702198;0,016520601;-0,018392746;0,028172976;0,007925877;0,011352913;-0,015814308;-0,012829261;-0,003069584;-0,017885675;0,008990153;0,023120205;-0,008592316;0,003561137;0,027099831;0,008577726;-0,003516426;-0,002504055;-0,010117792;0,027128071;-0,002816848;-0,009203592;0,001150775;-0,011065055;0,00552745;0,016645376;-0,001621495;0,019021571;0,015663241;-0,034525246;0,008613163;-0,001973961;-0,020233476;-0,015262355;0,001043517;0,00065513;-0,000115798;0,010860833;-0,014077166;0,012219073;0,001491644;-0,006777972;0,023362456;0,013170816;0,017006993;0,016576093;-0,007484146;0,010716242;-0,000217759;0,016716212;-0,00560217;0,025439814;-0,022265124;-0,00494311;-0,001400289;0,024735657;-0,031192856;-0,012494766;-0,017008007;-0,003057537;0,037017025;0,020450659;0,015268548;-0,037207412;0,020555098;-0,003797847;-0,00509451
-0,007206703;0,003296393;-0,001721117;-0,006350926;-0,000941322;-0,006758534;0,018793754;0,023992243;0,000429042;-0,009674045;0,017447669;0,019537122;0,021270054;0,000482586;-0,007541319;0,010515417;-0,005058716;0,017576135;0,006656682;-0,005600814;0,018434141;-0,010993452;-0,01653602;0,030911019;0,011731035;0,013182135;-0,007643508;0,000364722;-0,001625849;-0,008136358;-0,0138334;-0,010303943;-0,0181231;0,001101354;0,016463229;-0,018037803;0,009741915;0,010390907;-0,002768943;-0,02328935;0,01845086;0,017432988;-0,004610836;0,000118396;-0,002033562;0,00028208;-0,0065969;0,023959266;-0,02636363;0,007049389;0,018560441;-0,000456271;0,011401667;0,006371063;0,003926152;0,004199326;-0,020195457;0,042037129;0,002158672;0,015387424;-0,003673704;-0,008906406;0,003049509;-0,005911337;0,019394569;0,008627843;0,006148071;0,002991405;0,010790108;-0,009777218;0,009274487;-0,007311032;0,007633285;-0,002063998;0,007068633;0,010840858;0,018637152;0,008040667;0,001277406;-0,000235831;0,001494516;0,028593198;-0,010103696;0,000927948;0,020391969;-0,01167185;-0,004492412;-0,002762515;0,022245539;0,006840438;0,027644209;-0,0061808;0,016337476;-0,020893519;-0,004361978;0,004623807;0,020925702;-0,022944343;0,025329772;-0,004212737
0,026670939;0,011952972;-0,005552646;0,030662242;-0,011253886;0,036477839;0,004638707;-0,007449419;0,008268968;0,009367961;0,032480884;0,001438423;0,016069846;0,009029519;0,016396261;0,006391907;-0,005178107;0,007844508;-0,004509797;0,01590941;0,021522647;0,009390773;0,00216284;0,027231908;0,007342117;0,028411653;0,014959141;0,022017977;0,016479888;0,025543386;0,016009526;0,019292884;0,025540143;-0,003195164;0,019605741;0,030790059;0,013817398;0,010917592;0,018238073;0,005377516;0,033928025;0,020265557;0,001219928;0,020965014;0,003694461;0,022557109;0,01266207;0,01359494;0,01261638;-0,013841623;0,023037562;0,002308069;-0,004710399;0,037820968;9,73651E-05;0,030683364;0,017019243;0,018714692;0,000962302;0,007283941;0,012207455;-0,004833225;-0,003426501;0,020087174;0,010339839;-0,001822536;-0,00751588;-0,006608672;0,025830163;0,012179957;-0,001680709;0,017028569;0,014805996;0,040086832;0,021978434;0,011055939;0,026154289;0,005357428;0,03927477;0,024772633;0,016648484;0,007417609;0,032617147;-0,004130043;-0,003334245;0,016641517;0,005753191;0,013624499;0,034346772;-0,004250587;0,011393569;0,016261481;0,01837238;0,006785944;0,007125383;-0,005613261;-0,01140812;0,001734563;0,017707168;0,003670824
0,085414729;0,097734103;0,11602411;0,089726083;0,103917745;0,092028859;0,118722793;0,088582883;0,111517317;0,087510236;0,107169906;0,10591908;0,089035939;0,112995431;0,068578521;0,099653714;0,101489825;0,104073325;0,097992683;0,091445832;0,084406868;0,096993312;0,110314907;0,105838177;0,089527931;0,081882014;0,091299216;0,099799288;0,104292398;0,069892061;0,106261824;0,08309473;0,094079032;0,100911856;0,092011716;0,083059193;0,088871602;0,089414671;0,082146453;0,096326342;0,065612124;0,096868487;0,085460788;0,102195298;0,090833613;0,113708372;0,107451401;0,088581289;0,120269502;0,081072885;0,093314631;0,106235105;0,10012975;0,09000896;0,116216378;0,100936667;0,098714699;0,096866482;0,086308941;0,086545411;0,094649413;0,09471005;0,096550485;0,085203064;0,096718903;0,122762496;0,112584435;0,09942716;0,089429882;0,112674885;0,11022876;0,119014528;0,097929252;0,118939044;0,095655643;0,118245736;0,105432798;0,092190568;0,080272225;0,089191134;0,102376706;0,099355801;0,105189026;0,089697954;0,107641786;0,097569265;0,118724565;0,100397382;0,098495712;0,089589838;0,123557632;0,072165741;0,102150845;0,112572567;0,100651455;0,100972983;0,111578301;0,088008345;0,11384925;0,106760949
0,201939855;0,196013882;0,208653212;0,220649025;0,216935836;0,213314199;0,20631062;0,198478713;0,226848301;0,196480893;0,198762075;0,204368274;0,177500229;0,218038938;0,228061949;0,216830922;0,222388647;0,219142383;0,216489279;0,218732488;0,210934315;0,197059617;0,235020387;0,210928913;0,204755492;0,203269468;0,195968186;0,220103947;0,184241853;0,226351805;0,190248808;0,204544171;0,197578137;0,220620953;0,197053605;0,212501471;0,199663198;0,212651305;0,214329111;0,207926021;0,211397515;0,203188909;0,199075688;0,198003541;0,231672573;0,187688172;0,190680909;0,217235423;0,204271743;0,206510201;0,202240023;0,194175005;0,215256966;0,204980773;0,188621031;0,225549922;0,209237586;0,212648296;0,204538319;0,190502232;0,192415209;0,21143101;0,212740346;0,209167098;0,209306425;0,230304893;0,184662218;0,190992122;0,206015538;0,207551891;0,214611991;0,20339926;0,20991389;0,183127715;0,203701555;0,196331153;0,198214138;0,233833732;0,212624239;0,205487252;0,221073306;0,208648601;0,204607075;0,21318843;0,209325735;0,192525379;0,21294198;0,19827085;0,205125839;0,204384832;0,207133451;0,196288166;0,187233465;0,183895564;0,222454041;0,222388447;0,222911733;0,224971847;0,199546429;0,20359218
